pair	inflected_pair	alignments	Source Language	Target Language
('pose', 'question')	('posed', 'question')	[('question', 'Fragen'), ('posed', 'gestellten')]	I have a further question - in fact I agree with all the questions posed by the honourable Member from the PPE-DE .	Ich habe noch eine weitere Frage - ich schließe mich übrigens sämtlichen von dem Kollegen der EVP-Fraktion gestellten Fragen an .
('address', 'problem')	('addressed', 'problems')	[('addressed', 'über'), ('problems', 'Probleme'), ('addressed', 'gesprochen'), ('be', 'werden')]	I understand that the recent FMD crisis has prompted Parliament to raise some horizontal problems related to animal health , which certainly need to be addressed .	Ich habe Verständnis dafür , dass die jüngste MKS-Krise das Parlament dazu bewogen hat , einige horizontale Probleme im Zusammenhang mit der Tiergesundheit aufzugreifen , über die selbstverständlich gesprochen werden muss .
('address', 'problem')	('address', 'problem')	[('problem', 'Problem'), ('address', 'gelöst'), ('address', 'werden')]	We have tried to address the growing problem of cyber squatting by asking the registry to run a mediation and arbitration service , either free or on a cost-recovery basis to deal with speculative and abusive registration of domain names .	Das sich immer weiter ausbreitende Problem des `` Cyber-Squatting '' sollte unserer Ansicht nach dadurch gelöst werden , dass das Register entweder kostenlos oder auf Kostendeckungsbasis ein Schlichtungs - und Schiedsverfahren anbietet , um die spekulative und missbräuchliche Registrierung von Bereichsnamen zu unterbinden .
('address', 'problem')	('address', 'problems')	[('address', 'Beseitigung'), ('address', 'von'), ('problems', 'problemen'), ('address', 'sicherstellen')]	More systematic use of country-strategy papers will help to ensure the cogent use of Community instruments to address both the root causes of conflict and other human rights problems .	Eine systematischere Nutzung der Länderstrategiepapiere wird die bessere Anwendung der Gemeinschaftsinstrumente bei der Beseitigung von Konfliktursachen und anderen Menschenrechtsproblemen sicherstellen .
('make', 'remark')	('made', 'remarks')	[('remarks', 'Bemerkungen'), ('made', 'NULL')]	Mr President , ladies and gentlemen , I should like to start by thanking Mrs Jackson for the question she has raised and the remarks she has made concerning this very serious issue indeed about which we are all concerned .	Herr Präsident , sehr geehrte Damen und Herren ! Zunächst möchte ich Frau Jackson für ihre Frage sowie für ihre Bemerkungen zu dieser wirklich sehr ernsten Problematik danken , die uns alle mit Sorge erfüllt .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'Lösung'), ('problem', 'dieses'), ('problem', 'Problems')]	There are great opportunities for , and advantages in , addressing this problem by using technology which is in the process of being developed or has been developed to change our practices and reduce global warming .	Die Bemühungen um eine Lösung dieses Problems bergen auch große Chancen und Vorteile , wenn wir die Technologien , die derzeit entwickelt werden oder bereits vorhanden sind , zur Änderung unserer Praktiken und zur Reduzierung der globalen Erwärmung einsetzen .
('make', 'remark')	('make', 'remarks')	[('make', 'NULL'), ('remarks', 'Bemerkungen')]	I am grateful for your indulgence , President , but this seemed to me to be a sufficiently important subject on which to make those remarks .	Ich danke Ihnen für Ihre Nachsicht , Herr Präsident , aber ich hielt diese Bemerkungen angesichts eines so wichtigen Themas für angebracht .
('make', 'remark')	('make', 'remark')	[('make', 'NULL'), ('remark', 'Bemerkung')]	Madam President , allow me , without mentioning this proposal - of which I am in favour - to make just one small remark : I am campaigning somewhat for the respect of the large groups .	Frau Präsidentin ! Erlauben Sie mir nur , ohne dass ich zum Antrag spreche - ich bin dafür - , eine kurze Bemerkung : Ich kämpfe ein bisschen um den Respekt der großen Fraktionen .
('address', 'problem')	('addressed', 'problems')	[('problems', 'Probleme'), ('addressed', 'in'), ('addressed', 'Angriff'), ('addressed', 'zu'), ('addressed', 'nehmen'), ('be', 'sind')]	My report is in effect a final report on the performance of the last government and an indicator as to the problems that need to be addressed by the new administration .	Mein Bericht stellt im Wesentlichen eine Bilanz des von der letzten Regierung Erreichten dar und verweist auf die Probleme , die von der neuen Regierung in Angriff zu nehmen sind .
('address', 'problem')	('addressing', 'problems')	[('addressing', 'NULL'), ('problems', 'Problemen')]	Secondly , in addition to the aforementioned thematic strategies , the Commission intends to propose legislative initiatives addressing specific problems such as batteries and packaging waste .	Im Hinblick auf die erwähnten thematischen Strategien plant die Kommission zweitens , Gesetzgebungsinitiativen zu spezifischen Problemen wie Batterien oder Verpackungsabfall vorzulegen .
('address', 'question')	('addressed', 'question')	[('is', 'NULL'), ('addressed', 'auf'), ('addressed', 'die'), ('addressed', 'sich'), ('question', 'Frage'), ('addressed', 'bezog')]	At any rate not such typology has been conveyed to us by way of complaints , unlike in the case of DVD , which is the subject on which we are conducting the inquiry and to which your question is addressed .	Jedenfalls sind uns keine entsprechenden Beschwerden zugegangen wie in Bezug auf DVDs , zu denen wir jetzt die Untersuchung durchführen und auf die sich Ihre Frage bezog .
('address', 'problem')	('addressing', 'problem')	[('are', 'NULL'), ('addressing', 'suchen'), ('addressing', 'nach'), ('addressing', 'Lösung'), ('problem', 'des'), ('problem', 'Problem')]	This is not to say that we have a powerful and guaranteed effective instrument but it does mean that everything is out in the open and that we are addressing this problem .	Das bedeutet nicht , dass wir damit ein schlagkräftiges und wirksames Instrument in den Händen halten , aber das Problem wird zumindest thematisiert , und wir suchen nach einer Lösung .
('address', 'question')	('address', 'question')	[('address', 'beantworten'), ('question', 'Frage')]	As far as technologies used in Europolis and Eurint systems are concerned , the Commission is not in a position to address the question of the honourable Member .	Was die im Rahmen der Europolis - und Eurint-Systeme verwendeten Technologien betrifft , so sieht sich die Kommission außerstande , die Frage des Herrn Abgeordneten zu beantworten .
('address', 'problem')	('address', 'problems')	[('address', 'eine'), ('address', 'Lösung'), ('address', 'für'), ('problems', 'Probleme'), ('address', 'finden')]	Against the background of the current debate on globalisation it sends another political signal that the international community is able to address global problems to the benefit of all countries .	Damit macht die internationale Gemeinschaft vor dem Hintergrund der aktuellen Debatte zur Globalisierung ein weiteres Mal deutlich , dass sie in der Lage ist , eine Lösung für globale Probleme zu finden , die allen Ländern zugute kommt .
('address', 'problem')	('addressed', 'problem')	[('will', 'wird'), ('be', 'wird'), ('addressed', 'behandeln'), ('problem', 'Problem')]	It was not exactly a direct question on fisheries policy , but I am sure the President-in-Office of the Council is kind enough to take very good note and that this problem will also be addressed in Council .	Das war nicht eigentlich eine direkte Anfrage zur Fischereipolitik , aber die Freundlichkeit der Frau Ratspräsidentin veranlasst uns zu hoffen , dass sie dieses Problem wohlwollend zur Kenntnis nimmt und im Rat behandeln wird .
('address', 'problem')	('address', 'problem')	[('address', 'ansprechen'), ('problem', 'Problem')]	So this evening I should just like to address what I believe is a crucial problem that needs to be looked at in the short term : the whole question of how we encourage the development of electronic commerce to use these tools , to address the sort of business issues that some colleagues are already trying to frustrate , in my view , by moving prematurely to the sort of rigid opt-in arrangement that they are talking about .	Daher möchte ich heute Abend nur ein meiner Ansicht nach wichtiges Problem ansprechen , dem man sich kurzfristig zuwenden muss , und zwar geht es um die Frage unseres Einflusses auf die Entwicklung des elektronischen Geschäftsverkehrs bei der Nutzung dieser Instrumente und somit um grundlegende Fragen für diesen Geschäftsbereich , bei deren Beantwortung einige Abgeordneten eine einseitige Richtung vorgeben wollen , indem sie sich - meiner Meinung nach verfrüht - auf das strenge Opt-in-Konzept zubewegen , von dem sie reden .
('address', 'problem')	('address', 'problem')	[('address', 'gegen'), ('problem', 'Mobbing'), ('address', 'unternommen')]	Up to now , very little has really been done to address the problem of harassment generally , so this report is especially welcome as it allows an open debate on an issue that has all too often been ignored .	Da bisher gegen Mobbing generell nur sehr wenig unternommen wurde , ist dieser Bericht besonders begrüßenswert , ermöglicht er doch eine offene Aussprache zu einem Punkt , der nur allzu oft ignoriert wird .
('address', 'problem')	('address', 'problems')	[('address', 'uns'), ('address', 'mit'), ('problems', 'Probleme'), ('address', 'auseinandersetzen')]	The problems of people wanting asylum , the situation and the plight of the people of poor and troubled countries all over the world are our concerns and they manifest themselves on our doorsteps , on our shores and in our parliaments if we do not address them .	Die Probleme Asyl suchender Menschen , die Lage und die Not der Menschen in den von Armut und Unruhen gekennzeichneten Ländern in der ganzen Welt gehen auch uns etwas an . Sie manifestieren sich vor unserer Haustür , an unseren Grenzen und in unserem Parlament , wenn wir uns nicht mit ihnen auseinandersetzen .
