pair	inflected_pair	alignments	Source Language	Target Language
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'moyen')]	Among other things , we wanted to find a way to enable women to have the number of children that women said they wanted .	Entre autres choses , nous voulions trouver un moyen de permettre aux femmes d' avoir le nombre d' enfants désirés .
('find', 'way')	('find', 'ways')	[('find', 'trouver'), ('ways', 'solutions')]	We will have to find many different ways - perhaps unexpected ways - of solving the logistical problems of getting assistance to the people who need it , but it is difficult to promise specific action on this one .	Nous devrons trouver beaucoup de solutions différentes - peut-être inattendues - aux problèmes de logistique , afin d' apporter l' aide aux personnes qui en ont besoin , mais il m' est difficile de promettre une action particulière dans ce cas précis .
('find', 'way')	('finding', 'way')	[('finding', 'NULL'), ('way', 'moyen')]	When the EU is once again in deadlock , we need to concentrate all our attention on finding a way to save the Treaty of Lisbon .	Alors qu' une fois de plus , l' Union européenne se trouve dans une impasse , il convient de concentrer toute notre attention sur le moyen de sauver le traité de Lisbonne .
('find', 'way')	('find', 'ways')	[('find', 'envisager'), ('ways', 'solutions'), ('forward', 'solutions')]	Could I ask whether the Commissioner would meet with Ms Morgan and myself specifically to try to find practical ways forward here .	Je voudrais donc demander à Madame le Commissaire si elle pourrait nous rencontrer , Mme Morgan et moimême , pour tenter d' envisager des solutions pratiques .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'manière')]	Let us never lose sight of our common goal , and let us work together with the Arctic states and the international community to find the best and most effective way of preserving and protecting the Arctic for future generations .	Ne perdons jamais de vue notre objectif commun et collaborons avec les États de l' Arctique et la communauté internationale pour trouver la meilleure manière , et la plus efficace , de préserver et de protéger l' Arctique pour les générations futures .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'moyen')]	We should find a way for negotiations to be very fair to everyone and not at the expense of the European agriculture sector .	Nous devons trouver le moyen de rendre les négociations équitables pour chacun et qu' elles ne se fassent pas au détriment de l' agriculture européenne .
('find', 'way')	('finds', 'way')	[('finds', 'aboutit'), ('way', 'aboutit'), ('into', 'dans')]	Between 20 % and 40 % of global industrial wood production is estimated to come from illegal sources , and up to 20 % of that finds its way into the EU .	On estime qu' entre 20 % et 40 % de la production industrielle de bois proviennent de sources illégales , et que jusqu'à 20 % de cette production aboutit dans l' UE .
('find', 'way')	('find', 'way')	[('find', 'aboutissent'), ('way', 'aboutissent'), ('to', 'dans')]	Drugs grown and produced in Afghanistan find their way to the streets of Europe .	Les drogues cultivées et produites en Afghanistan aboutissent dans les rues d' Europe .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'solution'), ('forward', 'solution')]	The Commission is open to discuss with Parliament in order to find a way forward that addresses Parliament 's concerns .	La Commission est ouverte à la discussion avec le Parlement en vue de trouver une solution qui réponde aux préoccupations du Parlement .
('find', 'way')	('find', 'way')	[('find', 'NULL'), ('way', 'moyen')]	However , an incentive to find a way out of this vicious circle would be if we had open reflection without taboos and where we could analyse not only spending , but also the revenue side of the European budget .	Cependant , le meilleur moyen de sortir de ce cercle vicieux serait d' entamer une réflexion ouverte , sans tabous , au cours de laquelle nous pourrions analyser non seulement les dépenses , mais aussi les recettes du budget européen .
('find', 'way')	('find', 'ways')	[('find', 'trouver'), ('ways', 'moyens')]	In the Commission , we are trying to find legal ways that respect the treaties to solve this problem , to protect data , and to try and enhance the Community pillar of this situation .	À la Commission , nous tentons de trouver des moyens légaux dans le respect des traités pour résoudre ce problème , protéger les données , tout en nous efforçant de consolider le pilier communautaire dans cette situation .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'manière')]	They contribute enormously to society and society must find a way to pay them back .	Les femmes apportent énormément à la société et la société doit trouver une manière de leur renvoyer l' ascenseur .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'façon')]	So that is why we have to find the right way to make them move .	C' est pourquoi nous devons trouver la bonne façon de les faire avancer .
('find', 'way')	('find', 'ways')	[('find', 'trouver'), ('ways', 'moyens')]	The experience we gain from these initiatives will allow us to find even better and more efficient ways to collaborate at a European level , making full use of both national and Community research programmes .	L' expérience que nous engrangeons grâce à ces initiatives nous permettra de trouver des moyens meilleurs et plus efficaces de collaborer au niveau européen , en utilisant pleinement les programmes de recherche tant nationaux que communautaires .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'issue'), ('out', 'issue')]	While we are trying to find our way out of the crisis , we encourage creation of work , including that of independent workers .	En tentant de trouver une issue à cette crise , nous encourageons la création d' emplois , y compris la création d' emplois indépendants .
('find', 'way')	('found', 'way')	"[('has', 'vient'), ('just', ""d'""),('been', 'être'), ('found', 'dégagée'), ('way', 'solution')]"	One way of doing that has just been found , and that is to foster the participation of the citizens themselves in the democratic life of the Union .	Une solution vient d' être dégagée , et elle consiste à encourager la participation des citoyens eux-mêmes dans la vie démocratique de l' Union .
('find', 'way')	('find', 'way')	[('find', 'trouvions'), ('way', 'moyens')]	Hopefully we can find a way to do that .	En espérant que nous trouvions les moyens de réaliser cela .
('find', 'way')	('find', 'way')	[('find', 'trouver'), ('way', 'moyen')]	We are trying to find a way to mobilise and activate the different levels through which we can achieve the most efficient actions and the best possible course of events .	Nous essayons de trouver le moyen de mobiliser et d' activer les différents niveaux nous permettant de mettre en œuvre les actions les plus efficaces et de rendre la suite des évènements aussi favorable que possible .
