pair	inflected_pair	alignments	Source Language	Target Language
('address', 'problem')	('address', 'problems')	[('address', 'se'), ('address', 'pencher'), ('address', 'sur'), ('problems', 'problèmes')]	Against the background of the current debate on globalisation it sends another political signal that the international community is able to address global problems to the benefit of all countries .	Sur le fond du débat actuel sur la mondialisation , ils prouvent à nouveau que la communauté internationale est capable de se pencher sur des problèmes mondiaux au bénéfice de tous les pays .
('address', 'problem')	('addressed', 'problem')	[('problem', 'problème'), ('will', 'sera'), ('be', 'sera'), ('addressed', 'traité')]	It was not exactly a direct question on fisheries policy , but I am sure the President-in-Office of the Council is kind enough to take very good note and that this problem will also be addressed in Council .	Il ne s' agissait pas exactement d' une question directe sur la politique de la pêche mais l' amabilité de Mme la présidente en exercice du Conseil nous permet de penser qu' elle en a pris bonne note et que ce problème sera traité au Conseil .
('address', 'problem')	('address', 'problem')	[('address', 'aborder'), ('problem', 'problème')]	Up to now , very little has really been done to address the problem of harassment generally , so this report is especially welcome as it allows an open debate on an issue that has all too often been ignored .	Jusqu'à présent , très peu de choses ont été entreprises afin d' aborder le problème du harcèlement en général , ce rapport est donc particulièrement bienvenu , étant donné qu' il permet un débat ouvert sur une question trop longtemps ignorée .
('address', 'problem')	('address', 'problems')	[('problems', 'problèmes'), ('address', 'aborder')]	The problems of people wanting asylum , the situation and the plight of the people of poor and troubled countries all over the world are our concerns and they manifest themselves on our doorsteps , on our shores and in our parliaments if we do not address them .	Les problèmes des demandeurs d' asile , la situation des gens des pays pauvres et troublés à travers le monde nous concernent et ils se manifestent à nos portes , sur nos côtes et dans nos parlements si nous refusons de les aborder .
('address', 'question')	('address', 'questions')	[('address', 'répondre'), ('address', 'à'), ('questions', 'questions')]	Let me address some of the questions that have been asked .	Je vais à présent répondre à certaines questions qui ont été posées .
('make', 'remark')	('make', 'remarks')	[('make', 'émettre'), ('remarks', 'remarques')]	If you had questions about your and my and other people 's colonial past , then that was the moment to ask them , to make your remarks and to formulate your criticisms .	Si vous aviez des questions sur votre passé colonial , sur le mien ou sur celui d' autres personnes , c' était le moment de les lui poser , d' émettre vos remarques et de formuler vos critiques .
('address', 'problem')	('addresses', 'problem')	[('addresses', 'aborde'), ('problem', 'problème')]	"My Amendment No 1 addresses this problem and I have inserted the word "" review "" to replace the word "" reduce "" , in order to cooperate with colleagues concerned about this issue ."	"L' amendement 1 aborde ce problème et , dans un esprit de coopération avec ceux de nos collègues préoccupés par cette question , j' ai inséré le mot "" réexaminer "" en vue de remplacer le mot "" réduire "" ."
('make', 'remark')	('make', 'remarks')	[('make', 'émettre'), ('remarks', 'remarques')]	Let me also congratulate the Committee on Development and Cooperation and the rapporteur for a clear and generally balanced analysis of this whole matter , although I need to make some remarks .	Permettez -moi aussi de féliciter la commission du développement et de la coopération et le rapporteur pour l' analyse claire et globalement équilibrée de cette problématique , même si je dois émettre quelques remarques .
('make', 'remark')	('make', 'remarks')	[('remarks', 'remarques'), ('make', 'émettre')]	I have remarks to make concerning two chapters of the proposal - financial aid and trade .	J' ai des remarques à émettre concernant deux chapitres de cette proposition : l' aide financière et le commerce .
('address', 'question')	('addressed', 'question')	[('question', 'question'), ('has', 'a'), ('been', 'été'), ('addressed', 'relevé')]	"The question whether participation in decision-taking should aim at the public at large or the "" public concerned "" is a key point , and it has been addressed by a number of Members who have just spoken ."	"La question de savoir si cette participation doit impliquer le public au sens large ou seulement le "" public concerné "" constitue un point important , et il a été relevé par certains des députés qui m' ont précédé ."
('pose', 'question')	('pose', 'question')	[('pose', 'poser'), ('question', 'question')]	I would like to pose one other question in relation to the Convention .	J' aimerais poser une autre question relative à la Convention .
('address', 'problem')	('address', 'problem')	"[('address', ""s'""), ('address', 'attaquer'), ('address', 'aux'), ('problem', 'problèmes')]"	So we must learn to detect early signs of conflict and have the courage to address the problem before it reaches its boiling point .	Nous devons donc apprendre à détecter les signes précoces des conflits et avoir le courage de s' attaquer aux problèmes avant qu' ils ne dégénèrent .
('address', 'problem')	('addressed', 'problem')	[('problem', 'problème'), ('be', 'être'), ('addressed', 'résolu')]	The positive point about the proposal made by the Committee on Citizens ' Freedoms in Amendment No 33 is that it recognises that unsolicited commercial messages to mobile phones are a real problem which can only be addressed by a harmonised opt-in approach .	Le côté positif de la proposition faite par la commission des libertés et des droits du citoyen , de la justice et des affaires intérieures dans l' amendement 33 est qu' elle reconnaît que les messages commerciaux non sollicités envoyés aux téléphones portables constituent un vrai problème qui ne peut être résolu que par une approche opt-in harmonisée .
